ID,Case ID,Case Name,Group ID,Group Name,Item Name,Item Type,Created by User Name,Created by User ID,Created Time,Last Edited by User Name,Last Edited by User ID,Last Edited Time,isDeleted
2037,2,Red Hat Robbers,88,Green Team,red ball cap,resource,mod5372,31,10/28/2015-12:17:35,mod5372,31,10/28/2015-12:17:35,FALSE
2038,2,Red Hat Robbers,88,Green Team,Reliance Bank,location,mod5372,31,10/28/2015-12:20:02,mod5372,31,10/28/2015-12:20:03,FALSE
2040,2,Red Hat Robbers,88,Green Team,Reliance Bank Suspect,person,,,10/28/2015-12:24:28,mod5372,31,10/28/2015-12:54:12,FALSE
2039,2,Red Hat Robbers,88,Green Team,Suspect entered the Reliance Bank,event,mod5372,31,10/28/2015-12:24:28,mod5372,31,10/28/2015-12:24:28,FALSE
2041,2,Red Hat Robbers,88,Green Team,Suspect yelled for the teller to hand over all her cash,event,mod5372,31,10/28/2015-12:25:52,mod5372,31,11/01/2015-14:28:40,FALSE
2042,2,Red Hat Robbers,88,Green Team,Suspect ran into a light colored,event,mod5372,31,10/28/2015-12:36:45,mod5372,31,10/28/2015-12:57:54,FALSE
2043,2,Red Hat Robbers,88,Green Team,light colored van,resource,mod5372,31,10/28/2015-12:38:38,mod5372,31,10/28/2015-12:52:36,FALSE
2044,2,Red Hat Robbers,88,Green Team,Erika Keen,person,mod5372,31,10/28/2015-12:39:45,mod5372,31,10/28/2015-12:39:45,FALSE
2045,2,Red Hat Robbers,88,Green Team,Joe Williamson,person,mod5372,31,10/28/2015-12:40:18,mod5372,31,10/28/2015-12:40:18,FALSE
2046,2,Red Hat Robbers,88,Green Team,Patricia Shaffner,person,mod5372,31,10/28/2015-12:41:19,mod5372,31,10/28/2015-12:41:19,FALSE
2047,2,Red Hat Robbers,88,Green Team,red hat,resource,mod5372,31,10/28/2015-12:43:56,mjg5599,28,10/29/2015-12:00:17,TRUE
2048,2,Red Hat Robbers,88,Green Team,hunting jacket,resource,mod5372,31,10/28/2015-12:44:44,mod5372,31,10/28/2015-12:45:59,FALSE
2049,2,Red Hat Robbers,88,Green Team,Van enters parking lot,event,mod5372,31,10/28/2015-12:56:23,mod5372,31,10/28/2015-12:56:23,FALSE
2051,2,Red Hat Robbers,88,Green Team,"North on Atherton St, Civ. Valley Vista Drive",location,mod5372,31,10/28/2015-12:58:53,mod5372,31,10/28/2015-12:58:53,FALSE
2050,2,Red Hat Robbers,88,Green Team,van is captured on a traffic cam,event,mod5372,31,10/28/2015-12:58:53,mod5372,31,10/28/2015-12:58:53,FALSE
2052,2,Red Hat Robbers,92,Red Hat Analysts ,man called the State College Police,event,wpg5026,34,10/28/2015-13:48:57,wpg5026,34,10/30/2015-15:31:30,FALSE
2053,2,Red Hat Robbers,92,Red Hat Analysts ,FBI located the van believed used in State College robbery of the Citizen‰Ûªs Bank on 22 January,resource,wpg5026,34,10/28/2015-13:50:22,wpg5026,34,10/28/2015-13:50:22,FALSE
2054,2,Red Hat Robbers,92,Red Hat Analysts ,Mr. Patrick Redd,person,wpg5026,34,10/28/2015-13:52:23,wpg5026,34,10/28/2015-13:52:23,FALSE
2055,2,Red Hat Robbers,92,Red Hat Analysts ,28-Jan,event,wpg5026,34,10/28/2015-13:54:28,wpg5026,34,10/30/2015-15:31:41,FALSE
2056,2,Red Hat Robbers,92,Red Hat Analysts ,"FBI interview ""Big Red""",event,wpg5026,34,10/28/2015-14:04:27,wpg5026,34,10/30/2015-15:42:02,FALSE
2057,2,Red Hat Robbers,92,Red Hat Analysts ,Ishler's Plumbing and Heating,location,wpg5026,34,10/28/2015-14:10:49,wpg5026,34,11/01/2015-15:44:12,FALSE
2058,2,Red Hat Robbers,92,Red Hat Analysts ,26-Jan,event,wpg5026,34,10/28/2015-14:11:20,wpg5026,34,11/01/2015-15:43:34,FALSE
2059,2,Red Hat Robbers,92,Red Hat Analysts ,First National Bank Downtown,location,wpg5026,34,10/28/2015-14:22:05,wpg5026,34,10/28/2015-14:22:05,FALSE
2060,2,Red Hat Robbers,92,Red Hat Analysts ,Citizen‰Ûªs Bank,location,wpg5026,34,10/28/2015-14:22:50,wpg5026,34,10/28/2015-14:22:50,FALSE
2061,2,Red Hat Robbers,89,Team J.A.Z.,Tyler Yastrzemski,person,AGParadis,145,10/28/2015-17:08:57,AGParadis,145,10/28/2015-17:08:57,FALSE
2062,2,Red Hat Robbers,108,Vipers ,this guy throws a note across my window with something illegible on it.,event,boscotsoi,79,10/28/2015-20:49:33,boscotsoi,79,11/01/2015-14:22:16,FALSE
2063,2,Red Hat Robbers,108,Vipers ,"he blurts out, ‰Û÷‰Û_just hand me all the money and nobody gets hurt.‰Ûª",event,boscotsoi,79,10/28/2015-20:49:58,boscotsoi,79,11/01/2015-14:22:24,FALSE
2064,2,Red Hat Robbers,108,Vipers ,the robber running back and forth in front of the drive up‰Û_then he ran off toward Atherton.,event,boscotsoi,79,10/28/2015-20:50:37,boscotsoi,79,11/01/2015-14:22:20,FALSE
2065,2,Red Hat Robbers,108,Vipers ,red hat,resource,boscotsoi,79,10/28/2015-20:51:22,boscotsoi,79,10/28/2015-20:51:42,TRUE
2066,2,Red Hat Robbers,108,Vipers ,hunting jacket,resource,boscotsoi,79,10/28/2015-20:52:19,boscotsoi,79,10/28/2015-20:52:19,FALSE
2067,2,Red Hat Robbers,108,Vipers ,"He appeared nervous, adjusting his hat and he walked over to Erika‰Ûªs teller window",event,boscotsoi,79,10/28/2015-20:53:15,boscotsoi,79,11/01/2015-15:23:21,FALSE
2068,2,Red Hat Robbers,108,Vipers ,saw him jump into a white van of some type,event,boscotsoi,79,10/28/2015-20:54:00,boscotsoi,79,11/01/2015-14:22:49,FALSE
2069,2,Red Hat Robbers,108,Vipers ,"he guy was between 5‰Ûª-10‰Ûù and 6‰Ûª-0‰Ûù tall, probably 180-200 lbs, mousey brown hair; I think he had some facial hair.",person,boscotsoi,79,10/28/2015-20:55:35,boscotsoi,79,10/28/2015-20:55:36,FALSE
2070,2,Red Hat Robbers,108,Vipers ,I see this white van rip into the bank parking lot;,event,boscotsoi,79,10/28/2015-20:56:01,boscotsoi,79,10/28/2015-20:56:02,FALSE
2071,2,Red Hat Robbers,108,Vipers ,"The driver gets out of the van, slid over into the driver‰Ûªs seat. Someone takes the hat off the other guy‰Ûªs head",event,boscotsoi,79,10/28/2015-20:58:12,boscotsoi,79,11/01/2015-15:26:37,FALSE
2072,2,Red Hat Robbers,108,Vipers ,They turned left onto Hawbaker toward Atherton St,event,boscotsoi,79,10/28/2015-20:58:37,boscotsoi,79,10/28/2015-20:58:37,FALSE
2073,2,Red Hat Robbers,108,Vipers ,The two suspects  conversing in the parking lot,event,boscotsoi,79,10/28/2015-20:59:16,boscotsoi,79,11/01/2015-21:16:57,FALSE
2074,2,Red Hat Robbers,108,Vipers ,"placing a hat on Suspect (A), gesturing with his hands and pushing him toward the door of the Sovereign bank.",event,boscotsoi,79,10/28/2015-21:00:11,boscotsoi,79,11/01/2015-21:17:26,FALSE
2075,2,Red Hat Robbers,108,Vipers ,Suspect (A) enters the bank Suspect (B) remains in the parking lot.,event,boscotsoi,79,10/28/2015-21:00:25,boscotsoi,79,11/01/2015-21:17:50,FALSE
2076,2,Red Hat Robbers,108,Vipers ,"Suspect (A) walks directly to the teller window and tosses a bag across the counter. The teller piles money on the counter, which Suspect (A) stuffs into the bag and departs. No weapon is displayed.",event,boscotsoi,79,10/28/2015-21:00:48,boscotsoi,79,11/01/2015-21:18:06,FALSE
2077,2,Red Hat Robbers,108,Vipers ,Suspect (A) leaves the bank and hands the bag over to Suspect (B) runs off toward Burrowes St.,event,boscotsoi,79,10/28/2015-21:01:08,boscotsoi,79,11/01/2015-21:19:59,FALSE
2078,2,Red Hat Robbers,108,Vipers ,"Suspect (A)  throws the hat away, he stands up and walks across College Ave and heads toward central campus.",event,boscotsoi,79,10/28/2015-21:01:36,boscotsoi,79,11/01/2015-21:19:36,FALSE
2079,2,Red Hat Robbers,108,Vipers ,central campus.,location,boscotsoi,79,10/28/2015-21:01:44,boscotsoi,79,10/28/2015-21:01:44,FALSE
2080,2,Red Hat Robbers,108,Vipers ,"A lone white male of medium build, clean-shaven and wearing a red ball cap",person,boscotsoi,79,10/28/2015-21:02:01,boscotsoi,79,10/28/2015-21:02:01,FALSE
2081,2,Red Hat Robbers,108,Vipers ,he man pushes a bag across the counter and orders the teller to fill it up,event,boscotsoi,79,10/28/2015-21:02:19,dmags77,171,11/01/2015-17:47:41,FALSE
2082,2,Red Hat Robbers,108,Vipers ,Sean McQueen,person,boscotsoi,79,10/28/2015-21:02:44,boscotsoi,79,10/29/2015-15:29:20,FALSE
2083,2,Red Hat Robbers,108,Vipers ,Jacky Shortledge,person,boscotsoi,79,10/28/2015-21:02:51,boscotsoi,79,10/29/2015-15:29:41,FALSE
2084,2,Red Hat Robbers,108,Vipers ,this guy comes up in a hurry throws a bag across the counter and says fill it up,event,boscotsoi,79,10/28/2015-21:03:29,boscotsoi,79,11/01/2015-14:23:39,FALSE
2085,2,Red Hat Robbers,108,Vipers ,he was very nervous and kept looking toward the door.,event,boscotsoi,79,10/28/2015-21:03:56,boscotsoi,79,10/28/2015-21:03:56,FALSE
2086,2,Red Hat Robbers,108,Vipers ,"normal looking guy; medium build, clean shaven, wearing a tee shirt and a ball cap",person,boscotsoi,79,10/28/2015-21:04:21,boscotsoi,79,10/28/2015-21:04:21,FALSE
2087,2,Red Hat Robbers,108,Vipers ,West College Ave,location,boscotsoi,79,10/28/2015-21:04:47,boscotsoi,79,10/28/2015-21:05:16,FALSE
2088,2,Red Hat Robbers,108,Vipers ,Atherton St,location,boscotsoi,79,10/28/2015-21:05:01,boscotsoi,79,11/01/2015-20:35:30,FALSE
2089,2,Red Hat Robbers,108,Vipers ,I saw two men in the parking lot by the bank that appeared to be arguing,event,boscotsoi,79,10/28/2015-21:05:59,boscotsoi,79,10/28/2015-21:05:59,FALSE
2090,2,Red Hat Robbers,108,Vipers ,Allen Street,location,boscotsoi,79,10/28/2015-21:06:36,boscotsoi,79,10/28/2015-21:06:37,FALSE
2091,2,Red Hat Robbers,108,Vipers ,ATM lobby,location,boscotsoi,79,10/28/2015-21:07:21,boscotsoi,79,10/28/2015-21:07:21,FALSE
2092,2,Red Hat Robbers,108,Vipers ,entering the ATM lobby. He stands in front of the ATM but does not make a transaction.,event,boscotsoi,79,10/28/2015-21:07:35,boscotsoi,79,11/01/2015-14:34:02,FALSE
2093,2,Red Hat Robbers,108,Vipers ,"Suspect enters the bank takes a step toward the teller window and then pulls his mask down over his face, bumping into the form table in the process",event,boscotsoi,79,10/28/2015-21:07:59,boscotsoi,79,10/28/2015-21:08:00,FALSE
2094,2,Red Hat Robbers,108,Vipers ,Suspect turns and runs from the bank.,event,boscotsoi,79,10/28/2015-21:08:16,boscotsoi,79,10/28/2015-21:08:16,FALSE
2095,2,Red Hat Robbers,108,Vipers ,single brown leather glove,resource,boscotsoi,79,10/28/2015-21:08:32,boscotsoi,79,10/28/2015-21:08:32,FALSE
2096,2,Red Hat Robbers,108,Vipers ,dark green hoodie,resource,boscotsoi,79,10/28/2015-21:08:56,boscotsoi,79,10/28/2015-21:08:56,FALSE
2097,2,Red Hat Robbers,108,Vipers ,a hand drawn map of the interior of the 1st National Bank Downtown,resource,boscotsoi,79,10/28/2015-21:09:16,boscotsoi,79,10/28/2015-21:09:16,FALSE
2098,2,Red Hat Robbers,108,Vipers ,man enter the ATM lobby. He stands in front of the ATM but never makes an attempt at a transaction,event,boscotsoi,79,10/28/2015-21:10:12,boscotsoi,79,10/28/2015-21:10:12,FALSE
2099,2,Red Hat Robbers,108,Vipers ,pulls a red ski mask over his head,event,boscotsoi,79,10/28/2015-21:10:41,boscotsoi,79,10/28/2015-21:10:41,FALSE
2100,2,Red Hat Robbers,108,Vipers ,Tyler ‰ÛÏYaz‰Ûù Yastrzemski,person,boscotsoi,79,10/28/2015-21:10:57,boscotsoi,79,10/28/2015-21:10:57,FALSE
2101,2,Red Hat Robbers,108,Vipers ,Julie Mullin,person,boscotsoi,79,10/28/2015-21:11:15,boscotsoi,79,10/28/2015-21:11:16,FALSE
2102,2,Red Hat Robbers,108,Vipers ,Chris Clark,person,boscotsoi,79,10/28/2015-21:11:24,boscotsoi,79,10/28/2015-21:11:24,FALSE
2103,2,Red Hat Robbers,108,Vipers ,Tyler Yastrzemski,person,boscotsoi,79,10/28/2015-21:11:33,boscotsoi,79,10/28/2015-21:11:33,FALSE
2104,2,Red Hat Robbers,108,Vipers ,"instead of pulling his ski mask off, this guy pulls it down over his face",event,boscotsoi,79,10/28/2015-21:12:24,boscotsoi,79,10/28/2015-21:12:24,FALSE
2105,2,Red Hat Robbers,108,Vipers ,I hit the alarm and yelled over to Julie,event,boscotsoi,79,10/28/2015-21:12:38,boscotsoi,79,11/01/2015-18:00:11,FALSE
2106,2,Red Hat Robbers,108,Vipers ,"He must have figured the gig was up, he turned and high tailed it outta the bank.‰Ûù",event,boscotsoi,79,10/28/2015-21:12:51,boscotsoi,79,10/28/2015-21:12:51,FALSE
2107,2,Red Hat Robbers,108,Vipers ,He has a ski mask on,person,boscotsoi,79,10/28/2015-21:13:12,boscotsoi,79,10/28/2015-21:13:13,FALSE
2108,2,Red Hat Robbers,108,Vipers ,"Then I hear Yaz saying, ‰ÛÏJules, I think he robbing the bank, I‰Ûªve already activated the alarm.",event,boscotsoi,79,10/28/2015-21:13:40,boscotsoi,79,10/28/2015-21:13:40,FALSE
2109,2,Red Hat Robbers,108,Vipers ,he bolted out the door.,event,boscotsoi,79,10/28/2015-21:14:04,boscotsoi,79,10/28/2015-21:14:05,FALSE
2110,2,Red Hat Robbers,108,Vipers ,this guy bolt from the bank wearing a ski mask.,event,boscotsoi,79,10/28/2015-21:14:26,boscotsoi,79,10/28/2015-21:14:26,FALSE
2111,2,Red Hat Robbers,108,Vipers ,I lost sight of him down Calder Alley.,event,boscotsoi,79,10/28/2015-21:14:58,boscotsoi,79,10/28/2015-21:14:58,FALSE
2112,2,Red Hat Robbers,108,Vipers ,Calder Alley,location,boscotsoi,79,10/28/2015-21:15:06,boscotsoi,79,10/28/2015-21:15:06,FALSE
2113,2,Red Hat Robbers,108,Vipers ,Hills Plaza,location,boscotsoi,79,10/28/2015-21:15:34,boscotsoi,79,10/28/2015-21:15:34,FALSE
2114,2,Red Hat Robbers,108,Vipers ,"Two men are seen walking toward the bank, from the direction of storefront buildings in Hills Plaza. The men are walking one in front of the other. The man in the back seems to be prodding the man in front forward.",event,boscotsoi,79,10/28/2015-21:16:00,boscotsoi,79,10/28/2015-21:16:00,FALSE
2115,2,Red Hat Robbers,108,Vipers ,The two men face each other and appear to be arguing. The man who had been pushed along is seen shaking his and clenching his fists. The prodder puts his right hand into his jacket and makes a threatening gesture.,event,boscotsoi,79,10/28/2015-21:16:48,boscotsoi,79,10/28/2015-21:16:48,FALSE
2116,2,Red Hat Robbers,108,Vipers ,"The aggressive man pulls a hat from his left jacket pocket and hands it to the other, gesturing for him to put it on",event,boscotsoi,79,10/28/2015-21:17:01,boscotsoi,79,10/28/2015-21:17:01,FALSE
2117,2,Red Hat Robbers,108,Vipers ,The two men approach the bank but linger by the door for two minutes before walking in,event,boscotsoi,79,10/28/2015-21:17:12,boscotsoi,79,10/28/2015-21:17:12,FALSE
2118,2,Red Hat Robbers,108,Vipers ,Both suspects enter the bank.,event,boscotsoi,79,10/28/2015-21:17:25,boscotsoi,79,10/28/2015-21:17:25,FALSE
2119,2,Red Hat Robbers,108,Vipers ,"wo men wearing red ski mask approach a teller handing over a note demanding money; they claimed to have a gun, although none was displayed.",event,boscotsoi,79,10/28/2015-21:18:12,boscotsoi,79,10/28/2015-21:18:12,FALSE
2120,2,Red Hat Robbers,108,Vipers ,"The men split up after the robber, one running north and then east parallel to W. Clearfield Rd toward Waddle Rd. and the other south across Atherton and into the Park Forrest neighborhood.",event,boscotsoi,79,10/28/2015-21:18:33,boscotsoi,79,10/28/2015-21:18:33,FALSE
2121,2,Red Hat Robbers,108,Vipers ,Michelle Leblanc,person,boscotsoi,79,10/28/2015-21:18:51,caseyharay,94,10/29/2015-14:56:00,FALSE
2122,2,Red Hat Robbers,108,Vipers ,Mike Holden,person,boscotsoi,79,10/28/2015-21:18:58,caseyharay,94,10/29/2015-14:56:11,FALSE
2123,2,Red Hat Robbers,108,Vipers ,Jeff Van Natter,person,boscotsoi,79,10/28/2015-21:19:05,caseyharay,94,10/29/2015-14:56:50,FALSE
2124,2,Red Hat Robbers,108,Vipers ,they turned directly to the wall where the form desk is so I didn‰Ûªt get a good look at them.,event,boscotsoi,79,10/28/2015-21:19:32,boscotsoi,79,10/28/2015-21:19:32,FALSE
2125,2,Red Hat Robbers,108,Vipers ,"They were one behind the other, kind of close together. The guy up front hands over a plastic bag and a note, I didn‰Ûªt even get a chance to read it before he says, ‰ÛÏThe guy behind me has a gun and says he‰Ûªll use it if you don‰Ûªt hand over the money.",event,boscotsoi,79,10/28/2015-21:20:24,boscotsoi,79,10/28/2015-21:20:24,FALSE
2126,2,Red Hat Robbers,108,Vipers ,Once they got outside they split up; the guy with the money ran up Woodycrest St. and out of view of the camera. I could see the other guy stomping around in the lot; then he ran off toward Atherton.,event,boscotsoi,79,10/28/2015-21:21:22,boscotsoi,79,10/28/2015-21:21:22,FALSE
2127,2,Red Hat Robbers,108,Vipers ,I saw this guy high tailing up out of the parking lot heading north and then running into the tree line that borders W. Clearview,event,boscotsoi,79,10/28/2015-21:22:13,boscotsoi,79,10/28/2015-21:22:13,FALSE
2128,2,Red Hat Robbers,108,Vipers ,Eight armed men rob the Ameriserv bank over the lunch hour,event,boscotsoi,79,10/28/2015-21:22:43,boscotsoi,79,10/28/2015-21:22:44,FALSE
2129,2,Red Hat Robbers,108,Vipers ,"At 11:45 the first team stormed and secured the bank, ordering the duty teller to open all of the teller drawers, which they emptied of cash.",event,boscotsoi,79,10/28/2015-21:23:30,boscotsoi,79,10/28/2015-21:23:31,FALSE
2130,2,Red Hat Robbers,108,Vipers ,second team entered 1 minute later and went directly to the bank manager‰Ûªs office. The manager was forced to open the safe and was then bound to a chair and assaulted.,event,boscotsoi,79,10/28/2015-21:24:00,boscotsoi,79,10/28/2015-21:24:00,FALSE
2131,2,Red Hat Robbers,108,Vipers ,robbers confiscated the surveillance video and disabled the recording machine before leaving,event,boscotsoi,79,10/28/2015-21:24:16,boscotsoi,79,10/28/2015-21:24:16,FALSE
2132,2,Red Hat Robbers,108,Vipers ,videotapes were removed from the premises and the robbers disabled the recording device.,event,boscotsoi,79,10/28/2015-21:24:33,boscotsoi,79,10/28/2015-21:24:33,FALSE
2133,2,Red Hat Robbers,108,Vipers ,"A second recording device covering the exterior of the building and serving as an interior backup, was not operational during the heist.",event,boscotsoi,79,10/28/2015-21:24:51,boscotsoi,79,10/28/2015-21:24:51,FALSE
2134,2,Red Hat Robbers,108,Vipers ,Cybil Flowers,person,boscotsoi,79,10/28/2015-21:25:09,boscotsoi,79,10/28/2015-21:25:09,FALSE
2135,2,Red Hat Robbers,108,Vipers ,Reed Davis,person,boscotsoi,79,10/28/2015-21:25:15,boscotsoi,79,10/28/2015-21:25:15,FALSE
2136,2,Red Hat Robbers,108,Vipers ,Vince Starling,person,boscotsoi,79,10/28/2015-21:25:22,boscotsoi,79,10/28/2015-21:25:22,FALSE
2137,2,Red Hat Robbers,108,Vipers ,Jackie,person,boscotsoi,79,10/28/2015-21:26:10,boscotsoi,79,10/28/2015-21:26:10,FALSE
2138,2,Red Hat Robbers,108,Vipers ,Reed,person,boscotsoi,79,10/28/2015-21:26:22,boscotsoi,79,11/01/2015-18:29:03,FALSE
2139,2,Red Hat Robbers,108,Vipers ,Betty Anne,person,boscotsoi,79,10/28/2015-21:26:40,boscotsoi,79,10/28/2015-21:26:40,FALSE
2140,2,Red Hat Robbers,108,Vipers ,Reed said he‰Ûªd be taking the security down so he could reboot the system and I asked him if he should do that during operational hours and reminded him that the technicians usually did the security stuff after hours,event,boscotsoi,79,10/28/2015-21:27:19,boscotsoi,79,10/28/2015-21:27:19,FALSE
2141,2,Red Hat Robbers,108,Vipers ,But he was insistent,event,boscotsoi,79,10/28/2015-21:27:27,boscotsoi,79,10/28/2015-21:27:27,FALSE
2142,2,Red Hat Robbers,108,Vipers ,He said to hold off; maybe we‰Ûªd get a few walk-ins. It was about that time when they barged in,event,boscotsoi,79,10/28/2015-21:28:26,boscotsoi,79,10/28/2015-21:28:26,FALSE
2143,2,Red Hat Robbers,108,Vipers ,"The first three stayed in the main bank area, they next group went back toward the safe.",event,boscotsoi,79,10/28/2015-21:28:39,boscotsoi,79,10/28/2015-21:28:39,FALSE
2144,2,Red Hat Robbers,108,Vipers ,they were all wearing red ski masks over their heads and several had guns.,event,boscotsoi,79,10/28/2015-21:28:57,boscotsoi,79,10/28/2015-21:28:57,FALSE
2145,2,Red Hat Robbers,108,Vipers ,brought Reed out of his office; kinda ‰ÛÒ he stuck his head out then ducked back in,event,boscotsoi,79,10/28/2015-21:29:56,boscotsoi,79,10/28/2015-21:29:56,FALSE
2146,2,Red Hat Robbers,108,Vipers ,"the three that stayed in the main bank area all took up a position - one at the door, one looking out the drive through window and the third guy emptied all the Teller drawers.",event,boscotsoi,79,10/28/2015-21:30:17,boscotsoi,79,10/28/2015-21:30:17,FALSE
2147,2,Red Hat Robbers,108,Vipers ,around 12:15; then we hit the alarm and went back to check on Reed,event,boscotsoi,79,10/28/2015-21:30:59,boscotsoi,79,10/28/2015-21:30:59,FALSE
2148,2,Red Hat Robbers,108,Vipers ,"Reed. He seemed to be pretty shaken, but didn‰Ûªt look hurt. He was tied up but they didn‰Ûªt do that good of a job because the restraints came off pretty easily",event,boscotsoi,79,10/28/2015-21:31:43,boscotsoi,79,10/28/2015-21:31:43,FALSE
2149,2,Red Hat Robbers,108,Vipers ,left the negotiable bonds behind;,event,boscotsoi,79,10/28/2015-21:32:10,boscotsoi,79,10/28/2015-21:32:10,FALSE
2150,2,Red Hat Robbers,108,Vipers ,"at least eight of them, waving guns and wearing red ski masks",event,boscotsoi,79,10/28/2015-21:33:28,boscotsoi,79,10/28/2015-21:33:28,FALSE
2151,2,Red Hat Robbers,108,Vipers ,"I tried to get to the silent alarm, but it was too late, they overpowered me and threatened Cybil. They grabbed me and pushed me into my office.",event,boscotsoi,79,10/28/2015-21:34:22,boscotsoi,79,10/28/2015-21:34:22,FALSE
2152,2,Red Hat Robbers,108,Vipers ,"One of the guys said they were going to shoot Cybil if I didn‰Ûªt open the safe; I had no choice, I opened the safe.",event,boscotsoi,79,10/28/2015-21:34:54,boscotsoi,79,10/28/2015-21:34:55,FALSE
2153,2,Red Hat Robbers,108,Vipers ,"hey hit me on the head with something, maybe a gun",event,boscotsoi,79,10/28/2015-21:35:11,boscotsoi,79,10/28/2015-21:35:11,FALSE
2154,2,Red Hat Robbers,108,Vipers ,two vans come into the bank parking lot in a hurry,event,boscotsoi,79,10/28/2015-21:36:29,boscotsoi,79,10/28/2015-21:36:29,FALSE
2155,2,Red Hat Robbers,108,Vipers ,One pulled up to the front door the other double-parked across the entrance. Three guys piled out of each vehicle wearing masks and went into the bank,event,boscotsoi,79,10/28/2015-21:36:44,boscotsoi,79,10/28/2015-21:36:44,FALSE
2156,2,Red Hat Robbers,78,The Mystery Gang,Cybil,person,chsisley,62,10/29/2015-01:50:59,chsisley,62,10/29/2015-01:53:42,FALSE
2157,2,Red Hat Robbers,78,The Mystery Gang,Reed Davis,person,chsisley,62,10/29/2015-01:51:15,chsisley,62,10/29/2015-01:51:15,FALSE
2158,2,Red Hat Robbers,78,The Mystery Gang,Vince Starling,person,chsisley,62,10/29/2015-01:51:37,chsisley,62,10/29/2015-01:51:37,FALSE
2159,2,Red Hat Robbers,78,The Mystery Gang,videotapes were removed,event,chsisley,62,10/29/2015-01:56:15,chsisley,62,10/29/2015-01:56:16,FALSE
2160,2,Red Hat Robbers,78,The Mystery Gang,Vicki Wiser,person,chsisley,62,10/29/2015-02:36:09,chsisley,62,10/29/2015-02:36:09,FALSE
2161,2,Red Hat Robbers,78,The Mystery Gang,"Dalton Graves,",person,chsisley,62,10/29/2015-02:36:56,chsisley,62,10/29/2015-02:36:56,FALSE
2162,2,Red Hat Robbers,78,The Mystery Gang,Searle Spence,person,chsisley,62,10/29/2015-02:37:47,chsisley,62,10/29/2015-02:37:47,FALSE
2163,2,Red Hat Robbers,78,The Mystery Gang,A man dunkin donuts,person,chsisley,62,10/29/2015-02:59:36,chsisley,62,10/29/2015-02:59:36,FALSE
2164,2,Red Hat Robbers,78,The Mystery Gang,throws his hat,event,chsisley,62,10/29/2015-03:00:13,chsisley,62,10/29/2015-03:00:13,FALSE
2166,2,Red Hat Robbers,81,Triple Threat ,Date/Time of Incident: 12 J,event,kmc6016,36,10/29/2015-10:08:51,kmc6016,36,10/29/2015-11:20:33,TRUE
2167,2,Red Hat Robbers,81,Triple Threat ,"shler‰Ûªs Plumbing & Heating, Bellefonte, PA",location,lez5038,32,10/29/2015-10:21:10,lez5038,32,10/29/2015-11:49:35,TRUE
2168,2,Red Hat Robbers,81,Triple Threat ,Mr. Patrick Redd,person,lez5038,32,10/29/2015-10:21:44,lez5038,32,10/29/2015-11:50:44,TRUE
2169,2,Red Hat Robbers,81,Triple Threat ,15 Jan/10:15 AM,event,kmc6016,36,10/29/2015-10:25:03,colleenallen,60,10/29/2015-11:40:17,FALSE
2170,2,Red Hat Robbers,81,Triple Threat ,18 Jan/4:45 PM,event,kmc6016,36,10/29/2015-10:28:36,colleenallen,60,11/01/2015-16:34:45,FALSE
2171,2,Red Hat Robbers,81,Triple Threat ,22 Jan/2:13 PM,event,kmc6016,36,10/29/2015-10:44:46,kmc6016,36,10/29/2015-10:44:46,FALSE
2172,2,Red Hat Robbers,81,Triple Threat ,Dunkin Donuts,location,kmc6016,36,10/29/2015-10:45:09,kmc6016,36,10/29/2015-11:48:38,TRUE
2173,2,Red Hat Robbers,81,Triple Threat ,16-Jan,event,kmc6016,36,10/29/2015-10:47:04,kmc6016,36,10/29/2015-11:50:19,TRUE
2174,2,Red Hat Robbers,81,Triple Threat ,21-Jan,event,kmc6016,36,10/29/2015-10:48:33,kmc6016,36,10/29/2015-10:48:33,FALSE
2175,2,Red Hat Robbers,81,Triple Threat ,23-Jan,event,kmc6016,36,10/29/2015-10:52:33,kmc6016,36,10/29/2015-11:56:01,TRUE
2176,2,Red Hat Robbers,81,Triple Threat ,20-Jan,event,kmc6016,36,10/29/2015-10:54:21,kmc6016,36,10/29/2015-11:50:55,TRUE
2177,2,Red Hat Robbers,81,Triple Threat ,25-Jan,event,kmc6016,36,10/29/2015-10:56:14,kmc6016,36,10/29/2015-10:56:15,FALSE
2179,2,Red Hat Robbers,81,Triple Threat ,Ishler's Plumbing &amp; Heating,location,kmc6016,36,10/29/2015-10:57:37,kmc6016,36,10/29/2015-10:57:37,FALSE
2178,2,Red Hat Robbers,81,Triple Threat ,January 22s,event,kmc6016,36,10/29/2015-10:57:37,kmc6016,36,10/29/2015-11:50:54,TRUE
2180,2,Red Hat Robbers,88,Green Team,Sovereign Bank,location,mod5372,31,10/29/2015-11:10:41,mod5372,31,10/29/2015-11:23:30,FALSE
2181,2,Red Hat Robbers,88,Green Team,Sovereign Bank Suspect,person,mod5372,31,10/29/2015-11:11:43,mod5372,31,10/29/2015-11:27:38,TRUE
2182,2,Red Hat Robbers,78,The Mystery Gang,light colored van,resource,jsm5561,25,10/29/2015-11:12:11,jsm5561,25,10/29/2015-11:12:34,FALSE
2183,2,Red Hat Robbers,87,TeamJaws,16-Jan,event,asl5270,24,10/29/2015-11:12:16,asl5270,24,10/29/2015-11:12:16,FALSE
