group,user,time,action,object,tool
101,156,2015/10/29 11:37:29,created,relationship,network
101,156,2015/10/29 11:37:34,created,relationship,network
101,156,2015/10/29 11:37:35,read,location,network
101,156,2015/10/29 11:37:37,read,location,network
101,156,2015/10/29 11:37:43,created,relationship,network
101,156,2015/10/29 11:38:01,read,location,network
101,156,2015/10/29 11:38:03,focused,document,document
101,156,2015/10/29 11:38:09,focused,network,network
101,156,2015/10/29 11:38:13,read,location,network
101,156,2015/10/29 11:38:15,read,event,network
101,156,2015/10/29 11:38:18,read,event,network
101,156,2015/10/29 11:38:25,read,location,network
101,156,2015/10/29 11:38:31,read,person,network
101,156,2015/10/29 11:38:34,read,person,network
101,156,2015/10/29 11:38:42,read,person,network
101,156,2015/10/29 11:38:51,created,relationship,network
101,156,2015/10/29 11:38:52,read,location,network
101,156,2015/10/29 11:38:56,created,relationship,network
101,156,2015/10/29 11:39:01,created,relationship,network
101,156,2015/10/29 11:39:03,read,location,network
101,156,2015/10/29 11:39:05,read,location,network
101,156,2015/10/29 11:39:14,read,location,network
101,156,2015/10/29 11:39:15,read,person,network
101,156,2015/10/29 11:39:20,read,person,network
101,156,2015/10/29 11:39:22,read,event,network
101,156,2015/10/29 11:39:27,read,person,network
101,156,2015/10/29 11:39:37,read,person,network
101,156,2015/10/29 11:39:40,read,event,network
101,156,2015/10/29 11:39:44,read,person,network
101,156,2015/10/29 11:39:46,read,person,network
101,156,2015/10/29 11:39:52,created,relationship,network
101,156,2015/10/29 11:39:56,created,relationship,network
101,156,2015/10/29 11:40:04,read,person,network
101,156,2015/10/29 11:40:06,read,person,network
101,156,2015/10/29 11:40:15,read,person,network
101,156,2015/10/29 11:40:18,focused,document,document
101,156,2015/10/29 11:40:26,read,event,network
101,156,2015/10/29 11:40:27,read,relationship,network
101,156,2015/10/29 11:40:35,focused,network,network
101,156,2015/10/29 11:40:37,read,person,network
101,156,2015/10/29 11:40:46,read,event,network
101,156,2015/10/29 11:40:53,read,person,network
101,156,2015/10/29 11:40:55,read,person,network
101,156,2015/10/29 11:40:59,read,person,network
101,156,2015/10/29 11:41:02,read,person,network
101,156,2015/10/29 11:41:05,created,relationship,network
101,156,2015/10/29 11:41:10,read,person,network
101,156,2015/10/29 11:41:10,created,relationship,network
101,156,2015/10/29 11:41:13,created,relationship,network
101,156,2015/10/29 11:41:16,focused,document,document
101,156,2015/10/29 11:41:21,focused,network,network
101,156,2015/10/29 11:41:25,read,event,network
101,156,2015/10/29 11:41:26,read,person,network
101,156,2015/10/29 11:41:33,read,location,network
101,156,2015/10/29 11:41:41,read,person,network
101,156,2015/10/29 11:41:43,read,person,network
101,156,2015/10/29 11:41:46,read,person,network
101,156,2015/10/29 11:41:51,read,person,network
101,156,2015/10/29 11:41:54,created,relationship,network
101,156,2015/10/29 11:41:57,created,relationship,network
101,156,2015/10/29 11:41:58,read,location,network
101,156,2015/10/29 11:42:03,created,relationship,network
101,156,2015/10/29 11:42:04,read,event,network
101,156,2015/10/29 11:42:10,focused,document,document
101,156,2015/10/29 11:42:14,read,location,network
101,156,2015/10/29 11:42:20,focused,network,network
101,156,2015/10/29 11:42:27,read,person,network
101,156,2015/10/29 11:42:37,read,person,network
101,156,2015/10/29 11:42:46,created,relationship,network
101,156,2015/10/29 11:42:51,created,relationship,network
101,156,2015/10/29 11:42:53,read,location,network
101,156,2015/10/29 11:42:57,created,relationship,network
101,156,2015/10/29 11:43:02,created,relationship,network
101,156,2015/10/29 11:43:07,read,location,network
101,156,2015/10/29 11:43:20,read,person,network
101,156,2015/10/29 11:43:34,read,relationship,network
101,156,2015/10/29 11:43:48,focused,document,document
101,156,2015/10/29 11:44:49,focused,network,network
101,156,2015/10/29 11:44:52,focused,document,document
101,156,2015/10/29 11:46:18,created,resource,document
101,156,2015/10/29 11:46:18,created,annotation,document
101,156,2015/10/29 11:46:21,read,resource,network
101,156,2015/10/29 11:46:22,focused,network,network
101,156,2015/10/29 11:46:25,read,resource,network
101,156,2015/10/29 11:46:29,created,relationship,network
101,156,2015/10/29 11:46:40,read,resource,network
101,156,2015/10/29 11:46:44,read,location,network
101,156,2015/10/29 11:46:48,created,relationship,network
101,156,2015/10/29 11:46:50,read,location,network
101,156,2015/10/29 11:46:59,focused,document,document
101,156,2015/10/29 11:47:14,created,resource,document
101,156,2015/10/29 11:47:14,created,annotation,document
101,156,2015/10/29 11:47:17,focused,network,network
101,156,2015/10/29 11:47:23,read,person,network
101,156,2015/10/29 11:47:28,read,location,network
101,156,2015/10/29 11:47:35,read,location,network
101,156,2015/10/29 11:47:37,read,resource,network
101,156,2015/10/29 11:47:42,read,resource,network
101,156,2015/10/29 11:47:43,read,location,network
101,156,2015/10/29 11:47:45,created,relationship,network
101,156,2015/10/29 11:47:46,focused,document,document
101,156,2015/10/29 11:47:51,read,resource,network
101,156,2015/10/29 11:48:09,created,annotation,document
101,156,2015/10/29 11:48:09,created,resource,document
101,156,2015/10/29 11:48:10,focused,network,network
101,156,2015/10/29 11:48:12,read,resource,network
101,156,2015/10/29 11:48:16,read,location,network
101,156,2015/10/29 11:48:18,read,resource,network
101,156,2015/10/29 11:48:21,read,resource,network
101,156,2015/10/29 11:48:23,created,relationship,network
101,156,2015/10/29 11:48:26,read,person,network
101,156,2015/10/29 11:48:28,read,relationship,network
101,156,2015/10/29 11:48:29,read,location,network
101,156,2015/10/29 11:48:31,read,location,network
101,156,2015/10/29 11:48:39,focused,document,document
101,156,2015/10/29 11:48:51,created,resource,document
101,156,2015/10/29 11:48:51,created,annotation,document
101,156,2015/10/29 11:48:52,read,resource,network
101,156,2015/10/29 11:48:55,read,resource,network
101,156,2015/10/29 11:48:57,focused,network,network
101,156,2015/10/29 11:49:00,created,relationship,network
101,156,2015/10/29 11:49:04,focused,document,document
101,156,2015/10/29 11:49:10,focused,network,network
101,156,2015/10/29 11:49:10,read,person,network
101,156,2015/10/29 11:49:12,read,person,network
101,156,2015/10/29 11:49:16,read,location,network
101,156,2015/10/29 11:49:23,read,person,network
101,156,2015/10/29 11:49:33,created,relationship,network
101,156,2015/10/29 11:49:37,focused,document,document
101,156,2015/10/29 11:50:02,created,resource,document
101,156,2015/10/29 11:50:02,created,annotation,document
101,156,2015/10/29 11:50:02,read,person,network
101,156,2015/10/29 11:50:05,focused,network,network
101,156,2015/10/29 11:50:06,read,resource,network
101,156,2015/10/29 11:50:10,read,resource,network
101,156,2015/10/29 11:50:13,read,resource,network
101,156,2015/10/29 11:50:23,created,relationship,network
101,156,2015/10/29 11:50:39,read,resource,network
101,156,2015/10/29 11:50:46,created,relationship,network
101,156,2015/10/29 11:51:01,focused,document,document
101,156,2015/10/29 11:51:19,created,resource,document
101,156,2015/10/29 11:51:19,created,annotation,document
101,156,2015/10/29 11:51:21,focused,network,network
101,156,2015/10/29 11:51:23,read,resource,network
101,156,2015/10/29 11:51:29,created,relationship,network
101,156,2015/10/29 11:51:31,focused,document,document
101,156,2015/10/29 11:51:47,read,resource,network
101,156,2015/10/29 11:54:37,read,resource,document
101,156,2015/10/29 11:54:37,read,annotation,document
101,156,2015/10/29 11:55:42,read,resource,network
101,156,2015/10/29 11:55:44,focused,network,network
101,156,2015/10/29 11:55:48,read,resource,network
101,156,2015/10/29 11:55:52,read,resource,network
101,156,2015/10/29 11:55:54,focused,document,document
101,156,2015/10/29 11:56:00,read,location,network
101,156,2015/10/29 11:56:04,focused,network,network
101,156,2015/10/29 11:56:07,created,relationship,network
101,156,2015/10/29 11:56:12,focused,document,document
101,156,2015/10/29 11:56:39,focused,network,network
101,156,2015/10/29 11:56:39,read,location,network
101,156,2015/10/29 11:56:49,created,relationship,network
101,156,2015/10/29 11:56:52,read,relationship,network
101,156,2015/10/29 11:56:54,deleted,relationship,network
101,156,2015/10/29 11:56:59,read,relationship,network
101,156,2015/10/29 11:57:00,deleted,relationship,network
101,156,2015/10/29 11:57:03,read,resource,network
101,156,2015/10/29 11:57:04,created,relationship,network
101,156,2015/10/29 11:57:15,read,resource,network
101,156,2015/10/29 11:57:17,created,relationship,network
101,156,2015/10/29 11:57:21,read,location,network
101,156,2015/10/29 11:57:26,read,location,network
101,156,2015/10/29 11:57:33,focused,document,document
101,156,2015/10/29 11:57:53,read,resource,document
101,156,2015/10/29 11:57:53,read,annotation,document
101,156,2015/10/29 11:57:55,read,resource,network
101,156,2015/10/29 11:58:09,read,person,network
101,156,2015/10/29 11:58:11,read,location,network
101,156,2015/10/29 11:58:18,read,event,network
101,156,2015/10/29 11:58:22,read,event,network
101,156,2015/10/29 11:58:23,read,person,network
101,156,2015/10/29 11:58:25,focused,network,network
101,156,2015/10/29 11:58:29,created,relationship,network
101,156,2015/10/29 11:58:34,read,location,network
101,156,2015/10/29 11:58:41,read,person,network
101,156,2015/10/29 11:58:44,read,resource,network
101,156,2015/10/29 11:58:48,read,resource,network
101,156,2015/10/29 11:58:49,created,relationship,network
101,156,2015/10/29 11:58:50,read,location,network
101,156,2015/10/29 11:58:52,read,location,network
101,156,2015/10/29 11:58:54,created,relationship,network
101,156,2015/10/29 11:58:58,read,location,network
101,156,2015/10/29 11:59:01,read,resource,network
101,156,2015/10/29 11:59:04,read,resource,network
101,156,2015/10/29 11:59:15,read,resource,network
101,156,2015/10/29 11:59:18,read,person,network
101,156,2015/10/29 11:59:25,created,relationship,network
101,156,2015/10/29 11:59:26,read,location,network
101,156,2015/10/29 11:59:29,created,relationship,network
101,156,2015/10/29 12:01:15,read,resource,network
101,156,2015/10/29 12:01:32,read,resource,network
101,156,2015/10/29 12:01:35,created,relationship,network
101,156,2015/10/29 12:01:36,read,resource,network
101,156,2015/10/29 12:01:37,read,location,network
101,156,2015/10/29 12:01:39,created,relationship,network
101,156,2015/10/29 12:01:40,read,resource,network
101,156,2015/10/29 12:01:43,read,resource,network
101,156,2015/10/29 12:01:45,read,resource,network
101,156,2015/10/29 12:02:01,read,resource,document
101,156,2015/10/29 12:02:01,read,annotation,document
101,156,2015/10/29 12:02:02,read,resource,document
101,156,2015/10/29 12:02:02,read,annotation,document
101,156,2015/10/29 12:02:04,read,location,document
101,156,2015/10/29 12:02:04,read,annotation,document
101,156,2015/10/29 12:02:05,focused,document,document
101,156,2015/10/29 12:02:17,read,resource,network
101,156,2015/10/29 12:02:17,focused,network,network
101,156,2015/10/29 12:02:19,read,resource,network
101,156,2015/10/29 12:02:33,read,resource,network
101,156,2015/10/29 12:02:33,read,person,network
101,156,2015/10/29 12:02:35,created,relationship,network
101,156,2015/10/29 12:02:38,read,resource,network
101,156,2015/10/29 12:02:42,focused,document,document
101,156,2015/10/29 12:03:05,read,person,network
101,156,2015/10/29 12:03:07,read,person,network
101,156,2015/10/29 12:03:28,read,resource,network
101,156,2015/10/29 12:03:34,read,resource,network
101,156,2015/10/29 12:03:34,focused,network,network
101,156,2015/10/29 12:03:52,focused,document,document
101,156,2015/10/29 12:03:58,created,relationship,network
101,156,2015/10/29 12:04:03,created,relationship,network
101,156,2015/10/29 12:04:13,read,resource,network
101,156,2015/10/29 12:04:26,focused,network,network
101,156,2015/10/29 12:04:27,read,resource,network
101,156,2015/10/29 12:04:29,read,resource,network
101,156,2015/10/29 12:04:30,focused,document,document
101,156,2015/10/29 12:04:35,read,person,network
101,156,2015/10/29 12:04:36,focused,network,network
101,156,2015/10/29 12:04:36,read,person,network
101,156,2015/10/29 12:04:40,created,relationship,network
101,156,2015/10/29 12:04:40,read,person,network
101,156,2015/10/29 12:04:48,read,person,network
101,156,2015/10/29 12:04:54,read,person,network
101,156,2015/10/29 12:04:57,read,person,network
101,156,2015/10/29 12:05:17,focused,document,document
101,156,2015/10/29 12:08:08,read,person,network
101,156,2015/10/29 12:08:13,read,person,network
101,156,2015/10/29 12:08:14,focused,network,network
101,156,2015/10/29 12:08:16,read,location,network
101,156,2015/10/29 12:08:18,read,event,network
101,156,2015/10/29 12:09:08,read,location,network
101,156,2015/10/29 12:09:08,read,event,network
101,156,2015/10/29 12:09:12,read,event,network
101,156,2015/10/29 12:09:13,read,location,network
101,156,2015/10/29 12:09:46,read,location,network
101,156,2015/10/29 12:09:46,read,event,network
101,156,2015/10/29 12:09:48,read,event,network
101,156,2015/10/29 12:09:48,read,person,network
101,156,2015/10/29 12:10:01,read,person,network
101,156,2015/10/29 12:10:01,read,resource,network
101,156,2015/10/29 12:10:02,focused,document,document
101,156,2015/10/29 12:10:12,read,annotation,document
101,156,2015/10/29 12:10:12,created,relationship,network
101,156,2015/10/29 12:10:13,read,location,document
101,156,2015/10/29 12:10:24,created,relationship,network
101,156,2015/10/29 12:10:25,focused,document,document
101,156,2015/10/29 12:10:25,focused,network,network
101,156,2015/10/29 12:10:25,focused,network,network
101,156,2015/10/29 12:10:48,focused,document,document
101,156,2015/10/29 12:10:50,created,relationship,network
101,156,2015/10/29 12:10:50,focused,network,network
101,156,2015/10/29 12:10:52,read,location,network
101,156,2015/10/29 12:11:10,read,resource,network
101,156,2015/10/29 12:11:11,focused,document,document
101,156,2015/10/29 12:12:34,read,person,document
101,156,2015/10/29 12:12:34,read,annotation,document
101,156,2015/10/29 12:19:31,focused,case,case
101,156,2015/10/29 12:20:13,focused,history,history
101,156,2015/10/29 12:20:21,focused,history,history
101,156,2015/10/29 12:20:37,focused,history,history
101,156,2015/10/29 12:20:41,read,relationship,name tag
101,156,2015/10/29 12:21:34,read,person,document
101,156,2015/10/29 12:21:34,read,annotation,document
101,156,2015/10/29 12:21:36,read,person,document
101,156,2015/10/29 12:21:36,read,annotation,document
101,156,2015/10/29 12:21:45,read,person,document
101,156,2015/10/29 12:21:45,read,annotation,document
101,156,2015/10/29 12:22:04,read,person,document
101,156,2015/10/29 12:22:04,read,annotation,document
101,156,2015/10/29 12:22:06,read,person,document
101,156,2015/10/29 12:22:06,read,annotation,document
101,156,2015/10/29 12:22:08,read,person,document
101,156,2015/10/29 12:22:08,read,annotation,document
101,156,2015/10/29 12:22:34,read,person,document
101,156,2015/10/29 12:22:34,read,annotation,document
101,156,2015/10/29 12:23:04,read,person,document
101,156,2015/10/29 12:23:04,read,annotation,document
101,156,2015/10/29 12:23:54,focused,network,network
101,156,2015/10/29 12:23:55,focused,document,document
101,156,2015/11/1 12:40:28,focused,document,document
101,156,2015/11/1 12:54:38,focused,timeline,timeline
101,156,2015/11/1 12:55:03,read,event,timeline
101,156,2015/11/1 12:58:54,focused,notepad,notepad
101,156,2015/11/1 12:59:08,focused,message,message
101,156,2015/11/1 12:59:16,focused,document,document
101,156,2015/11/1 12:59:42,read,resource,document
101,156,2015/11/1 12:59:42,read,annotation,document
101,156,2015/11/1 13:16:12,created,annotation,document
101,156,2015/11/1 13:16:12,updated,resource,document
101,156,2015/11/1 13:16:16,focused,network,network
101,156,2015/11/1 13:16:19,read,location,network
101,156,2015/11/1 13:16:25,focused,message,message
101,156,2015/11/1 13:16:30,focused,notepad,notepad
101,156,2015/11/1 13:16:41,read,location,network
101,156,2015/11/1 13:16:53,read,location,network
101,156,2015/11/1 13:17:03,read,location,network
101,156,2015/11/1 13:17:09,read,person,network
101,156,2015/11/1 13:17:11,read,person,network
101,156,2015/11/1 13:17:13,read,location,network
101,156,2015/11/1 13:17:16,read,person,network
101,156,2015/11/1 13:17:50,read,resource,network
101,156,2015/11/1 13:17:57,read,resource,network
101,156,2015/11/1 13:18:13,read,resource,network
101,156,2015/11/1 13:18:24,focused,network,network
101,156,2015/11/1 13:18:55,read,resource,document
101,156,2015/11/1 13:18:55,read,annotation,document
101,156,2015/11/1 13:19:00,created,annotation,document
101,156,2015/11/1 13:19:00,created,person,document
101,156,2015/11/1 13:19:11,read,person,network
101,156,2015/11/1 13:19:26,created,relationship,network
101,156,2015/11/1 13:19:34,created,relationship,network
101,156,2015/11/1 13:22:03,read,relationship,network
101,156,2015/11/1 13:22:06,deleted,relationship,network
101,156,2015/11/1 13:22:07,read,person,network
101,156,2015/11/1 14:13:19,focused,document,document
101,156,2015/11/1 14:13:21,focused,network,network
101,156,2015/11/1 14:13:21,focused,timeline,timeline
101,156,2015/11/1 14:13:25,focused,timeline,timeline
101,156,2015/11/1 14:13:31,read,person,network
101,156,2015/11/1 14:13:37,read,person,network
101,156,2015/11/1 14:23:41,focused,notepad,notepad
101,156,2015/11/1 14:25:31,focused,document,document
101,156,2015/11/1 14:28:25,read,location,network
101,156,2015/11/1 14:28:28,read,resource,network
101,156,2015/11/1 14:28:28,read,location,network
101,156,2015/11/1 14:28:33,read,location,network
101,156,2015/11/1 14:28:38,read,location,network
101,156,2015/11/1 14:28:47,read,location,network
101,156,2015/11/1 14:28:52,read,person,network
101,156,2015/11/1 14:28:57,read,resource,network
101,156,2015/11/1 14:29:08,read,person,network
101,156,2015/11/1 14:29:27,read,event,document
101,156,2015/11/1 14:29:27,read,annotation,document
101,156,2015/11/1 14:29:28,read,event,document
101,156,2015/11/1 14:29:28,read,annotation,document
101,156,2015/11/1 14:29:34,read,event,document
101,156,2015/11/1 14:29:34,read,annotation,document
101,156,2015/11/1 14:29:36,read,event,document
101,156,2015/11/1 14:29:36,read,annotation,document
101,156,2015/11/1 14:30:18,read,person,document
101,156,2015/11/1 14:30:18,read,annotation,document
101,156,2015/11/1 14:30:21,read,annotation,document
101,156,2015/11/1 14:30:21,read,person,document
101,156,2015/11/1 14:30:21,read,annotation,document
101,156,2015/11/1 14:30:25,read,person,document
101,156,2015/11/1 14:30:25,read,annotation,document
101,156,2015/11/1 14:31:26,read,person,document
101,156,2015/11/1 14:31:26,read,annotation,document
101,156,2015/11/1 14:33:28,read,location,document
101,156,2015/11/1 14:33:28,read,annotation,document
101,156,2015/11/1 14:36:34,focused,timeline,timeline
101,156,2015/11/1 14:36:39,focused,event table,event table
101,156,2015/11/1 14:36:49,focused,event table,event table
101,156,2015/11/1 14:36:52,focused,notepad,notepad
101,156,2015/11/1 14:36:54,focused,document,document
101,156,2015/11/1 14:36:57,focused,event table,event table
101,156,2015/11/1 14:37:08,read,event,table
101,156,2015/11/1 14:37:29,filtered,events,event table
101,156,2015/11/1 14:37:30,read,event,table
101,156,2015/11/1 14:37:35,read,event,table
101,156,2015/11/1 14:37:45,focused,network,network
101,156,2015/11/1 14:38:11,focused,timeline,timeline
101,156,2015/11/1 14:38:16,focused,event table,event table
101,156,2015/11/1 14:38:18,read,event,table
101,156,2015/11/1 14:38:26,read,event,table
101,156,2015/11/1 14:38:32,defiltered,event,filter bar
101,156,2015/11/1 14:38:35,focused,network,network
101,156,2015/11/1 14:38:45,read,location,network
101,156,2015/11/1 14:38:57,focused,document,document
101,156,2015/11/1 14:39:02,read,event,network
101,156,2015/11/1 14:39:05,read,event,network
101,156,2015/11/1 14:39:08,read,event,network
101,156,2015/11/1 14:39:59,updated,event,network
101,156,2015/11/1 14:40:00,read,event,network
101,156,2015/11/1 14:40:08,focused,network,network
101,156,2015/11/1 14:40:09,read,event,network
101,156,2015/11/1 14:40:25,updated,event,network
101,156,2015/11/1 14:40:34,read,event,network
101,156,2015/11/1 14:40:45,read,event,network
101,156,2015/11/1 14:40:47,read,event,network
101,156,2015/11/1 14:40:52,read,event,network
101,156,2015/11/1 14:41:00,updated,event,network
101,156,2015/11/1 14:41:14,read,event,network
101,156,2015/11/1 14:42:04,updated,event,network
101,156,2015/11/1 14:42:06,read,event,network
101,156,2015/11/1 14:43:02,read,event,network
101,156,2015/11/1 14:43:12,read,event,network
101,156,2015/11/1 14:43:15,focused,document,document
101,156,2015/11/1 14:43:23,read,event,network
101,156,2015/11/1 14:43:25,read,event,network
101,156,2015/11/1 14:43:29,focused,map,map
101,156,2015/11/1 14:43:35,read,event,network
101,156,2015/11/1 14:43:54,read,event,network
101,156,2015/11/1 14:44:01,read,event,network
101,156,2015/11/1 14:44:06,focused,network,network
101,156,2015/11/1 14:44:07,read,relationship,network
101,156,2015/11/1 14:44:14,focused,document,document
101,156,2015/11/1 14:44:55,created,annotation,document
101,156,2015/11/1 14:44:55,created,event,document
101,156,2015/11/1 14:45:01,focused,network,network
101,156,2015/11/1 14:45:07,created,relationship,network
101,156,2015/11/1 14:45:35,read,location,document
101,156,2015/11/1 14:45:35,read,annotation,document
101,156,2015/11/1 14:46:29,read,location,document
101,156,2015/11/1 14:46:29,read,annotation,document
101,156,2015/11/1 14:46:48,focused,document,document
101,156,2015/11/1 14:47:21,created,annotation,document
101,156,2015/11/1 14:47:21,created,event,document
101,156,2015/11/1 14:47:23,focused,network,network
101,156,2015/11/1 14:47:29,read,event,network
101,156,2015/11/1 14:47:39,created,relationship,network
101,156,2015/11/1 14:47:51,focused,document,document
101,156,2015/11/1 14:48:38,read,location,document
101,156,2015/11/1 14:48:38,read,annotation,document
101,156,2015/11/1 14:50:09,focused,notepad,notepad
101,156,2015/11/1 14:52:27,focused,timeline,timeline
101,156,2015/11/1 14:52:37,read,event,timeline
101,156,2015/11/1 14:52:39,read,event,timeline
101,156,2015/11/1 14:53:31,read,event,network
101,156,2015/11/1 14:53:42,read,event,network
101,156,2015/11/1 14:53:46,read,event,network
101,156,2015/11/1 14:53:54,read,event,network
101,156,2015/11/1 14:53:56,read,event,network
101,156,2015/11/1 14:53:58,read,event,network
101,156,2015/11/1 14:54:01,read,event,network
101,156,2015/11/1 14:54:03,deleted,event,network
101,156,2015/11/1 14:54:04,read,event,network
101,156,2015/11/1 14:54:38,focused,history,history
101,156,2015/11/1 14:58:33,focused,notepad,notepad
101,156,2015/11/1 15:08:24,focused,network,network
101,156,2015/11/1 15:08:38,focused,document,document
101,156,2015/11/1 15:17:01,focused,notepad,notepad
101,156,2015/11/1 15:18:26,focused,document,document
101,156,2015/11/1 15:18:44,focused,notepad,notepad
101,156,2015/11/1 15:19:02,focused,document,document
101,156,2015/11/1 15:21:01,focused,network,network
101,156,2015/11/1 15:21:17,focused,network,network
101,156,2015/11/1 15:21:22,read,resource,network
101,156,2015/11/1 15:21:25,read,resource,network
101,156,2015/11/1 15:21:28,focused,document,document
101,156,2015/11/1 15:21:56,read,person,document
101,156,2015/11/1 15:21:56,read,annotation,document
101,156,2015/11/1 15:23:01,focused,network,network
101,156,2015/11/1 15:23:05,focused,notepad,notepad
101,156,2015/11/1 15:25:02,focused,document,document
101,156,2015/11/1 15:38:54,focused,notepad,notepad
101,156,2015/11/1 15:38:55,focused,document,document
101,156,2015/11/1 15:39:47,focused,notepad,notepad
101,156,2015/11/1 15:39:51,focused,timeline,timeline
101,156,2015/11/1 15:39:53,focused,document,document
101,156,2015/11/1 15:41:22,read,event,network
101,156,2015/11/1 15:41:42,read,resource,network
101,156,2015/11/1 15:41:47,read,resource,network
101,156,2015/11/1 15:41:53,read,resource,network
101,156,2015/11/1 15:41:55,deleted,resource,network
101,156,2015/11/1 15:41:57,read,resource,network
101,156,2015/11/1 15:41:58,deleted,resource,network
101,156,2015/11/1 15:42:03,read,resource,network
101,156,2015/11/1 15:42:09,read,location,network
101,156,2015/11/1 15:42:11,read,person,network
101,156,2015/11/1 15:42:13,deleted,person,network
101,156,2015/11/1 15:42:17,focused,network,network
101,156,2015/11/1 15:42:25,read,person,network
101,156,2015/11/1 15:42:39,focused,document,document
101,156,2015/11/1 15:42:40,focused,notepad,notepad
101,156,2015/11/1 15:42:41,focused,network,network
101,156,2015/11/1 15:42:41,focused,timeline,timeline
101,156,2015/11/1 15:42:57,read,location,network
101,156,2015/11/1 15:43:59,read,event,network
101,156,2015/11/1 15:44:06,read,location,network
101,156,2015/11/1 15:45:35,focused,document,document
101,156,2015/11/1 16:08:33,read,location,network
101,156,2015/11/1 16:08:39,read,person,network
101,156,2015/11/1 16:08:43,read,event,network
101,156,2015/11/1 16:08:51,read,location,network
101,156,2015/11/1 16:08:59,read,resource,network
101,156,2015/11/1 16:09:05,read,resource,network
101,156,2015/11/1 16:09:07,read,resource,network
101,156,2015/11/1 16:09:10,read,resource,network
101,156,2015/11/1 16:09:18,read,location,network
101,156,2015/11/1 16:09:28,read,location,network
101,156,2015/11/1 16:09:30,read,location,network
101,156,2015/11/1 16:09:36,read,event,network
101,156,2015/11/1 16:09:42,read,event,network
101,156,2015/11/1 16:09:46,read,event,network
101,156,2015/11/1 16:09:57,read,relationship,network
101,156,2015/11/1 16:10:01,read,person,network
101,156,2015/11/1 16:10:06,read,person,network
101,156,2015/11/1 16:10:46,focused,document,document
101,156,2015/11/1 16:10:47,focused,network,network
101,156,2015/11/1 16:10:47,focused,notepad,notepad
101,156,2015/11/1 16:10:47,focused,timeline,timeline
101,156,2015/11/1 16:11:15,read,resource,network
101,156,2015/11/1 16:11:17,read,resource,network
101,156,2015/11/1 16:11:19,read,resource,network
101,157,2015/10/27 11:45:47,focused,document,document
101,157,2015/10/27 11:46:56,read,location,document
101,157,2015/10/27 11:46:56,read,annotation,document
101,157,2015/10/27 11:47:47,created,annotation,document
101,157,2015/10/27 11:47:47,created,location,document
101,157,2015/10/27 11:48:00,read,location,document
101,157,2015/10/27 11:48:00,read,annotation,document
101,157,2015/10/27 11:48:01,read,location,document
101,157,2015/10/27 11:48:01,read,annotation,document
101,157,2015/10/27 11:48:05,read,location,document
101,157,2015/10/27 11:48:05,read,annotation,document
101,157,2015/10/27 11:48:14,read,location,document
101,157,2015/10/27 11:48:14,read,annotation,document
101,157,2015/10/27 11:48:25,updated,location,document
101,157,2015/10/27 11:48:25,updated,annotation,document
101,157,2015/10/27 11:48:27,read,location,document
101,157,2015/10/27 11:48:27,read,annotation,document
101,157,2015/10/27 11:48:43,created,annotation,document
101,157,2015/10/27 11:48:43,created,location,document
101,157,2015/10/27 11:50:11,created,person,document
101,157,2015/10/27 11:50:11,created,annotation,document
101,157,2015/10/27 11:50:59,created,resource,document
101,157,2015/10/27 11:50:59,created,annotation,document
101,157,2015/10/27 11:51:50,created,person,document
101,157,2015/10/27 11:51:50,created,annotation,document
101,157,2015/10/27 11:51:52,read,person,document
101,157,2015/10/27 11:51:52,read,annotation,document
101,157,2015/10/27 11:53:25,created,person,document
101,157,2015/10/27 11:53:25,created,annotation,document
101,157,2015/10/27 11:54:15,read,location,document
101,157,2015/10/27 11:54:15,read,annotation,document
101,157,2015/10/27 11:54:17,read,location,document
101,157,2015/10/27 11:54:17,read,annotation,document
101,157,2015/10/27 11:54:19,read,location,document
101,157,2015/10/27 11:54:19,read,annotation,document
101,157,2015/10/27 11:54:29,updated,location,document
101,157,2015/10/27 11:54:29,updated,annotation,document
101,157,2015/10/27 11:55:16,read,person,document
101,157,2015/10/27 11:55:16,read,annotation,document
101,157,2015/10/27 11:55:16,read,person,document
101,157,2015/10/27 11:55:16,read,annotation,document
101,157,2015/10/27 11:55:17,read,person,document
101,157,2015/10/27 11:55:17,read,annotation,document
101,157,2015/10/27 11:55:20,read,location,document
101,157,2015/10/27 11:55:20,read,annotation,document
101,157,2015/10/27 11:56:01,updated,person,document
101,157,2015/10/27 11:56:01,updated,annotation,document
101,157,2015/10/27 11:56:23,created,resource,document
101,157,2015/10/27 11:56:23,created,annotation,document
101,157,2015/10/27 11:56:47,read,event,document
101,157,2015/10/27 11:56:47,read,annotation,document
101,157,2015/10/27 11:56:51,read,event,document
101,157,2015/10/27 11:56:51,read,annotation,document
101,157,2015/10/27 11:58:32,created,relationship,document
101,157,2015/10/27 11:58:32,created,event,document
101,157,2015/10/27 11:58:32,created,annotation,document
101,157,2015/10/27 11:59:19,created,resource,document
101,157,2015/10/27 11:59:19,created,annotation,document
101,157,2015/10/27 12:00:12,created,person,document
101,157,2015/10/27 12:00:12,created,annotation,document
101,157,2015/10/27 12:00:15,read,person,document
101,157,2015/10/27 12:00:15,read,annotation,document
101,157,2015/10/27 12:00:30,updated,person,document
101,157,2015/10/27 12:00:30,updated,annotation,document
101,157,2015/10/27 12:01:08,created,annotation,document
101,157,2015/10/27 12:01:08,created,person,document
101,157,2015/10/27 12:01:12,read,person,document
